문화시설명,전시회,박물관,음악 및 무용 발표회,전통 예술 공연,연극 공연,영화 관람,대중 공연,운동 경기,가장 큰 카테고리,값,카테고리,빈도 수,가장 큰 카테고리.1,값.1,가장 많은 장소
둘리뮤지엄,0.64243066,0.6683745,0.86821955,0.88640416,0.90337646,0.9074218,0.9009625,0.8082396,영화 관람,0.9074218,,,영화 관람,0.9074218,191.0
도봉아이나라도서관,0.6550753,0.7748111,0.8278897,0.81896555,0.82050526,0.83939695,0.8282372,0.79024136,영화 관람,0.83939695,,,영화 관람,0.83939695,191.0
원당마을한옥도서관,0.6550753,0.7748111,0.8278897,0.81896555,0.82050526,0.83939695,0.8282372,0.79024136,영화 관람,0.83939695,,,영화 관람,0.83939695,191.0
서울로봇인공지능과학관,0.5977187,0.6306835,0.84567297,0.8695133,0.8906662,0.9009444,0.88790494,0.7967049,영화 관람,0.9009444,,,영화 관람,0.9009444,191.0
성신여자대학교 운정그린캠퍼스 대강당,0.6638525,0.646077,0.84181184,0.85531366,0.8601403,0.8615975,0.8647785,0.801443,대중 공연,0.8647785,,,대중 공연,0.8647785,14.0
마을극장 흰고무신,0.6537669,0.7291735,0.85347545,0.8602433,0.87289,0.89955693,0.8719186,0.80396706,영화 관람,0.89955693,,,영화 관람,0.89955693,191.0
김수영문학관,0.60072494,0.65388125,0.8462362,0.8655326,0.88942444,0.90715986,0.8860047,0.79661185,영화 관람,0.90715986,,,영화 관람,0.90715986,191.0
청소년 예술공간 채움,0.6114981,0.6603655,0.8543378,0.8743137,0.89088404,0.89808375,0.888744,0.79980856,영화 관람,0.89808375,,,영화 관람,0.89808375,191.0
간송옛집,0.60589945,0.68207455,0.8537741,0.86801183,0.88384724,0.89396715,0.8807944,0.79484046,영화 관람,0.89396715,,,영화 관람,0.89396715,191.0
원당샘공원,0.63375425,0.67633617,0.86559105,0.8878771,0.894644,0.9018793,0.89446354,0.8119839,영화 관람,0.9018793,,,영화 관람,0.9018793,191.0
문화공간 가치,0.6061092,0.64646006,0.8156767,0.8232244,0.83967686,0.87056506,0.8298668,0.77959657,영화 관람,0.87056506,,,영화 관람,0.87056506,191.0
경희대학교,0.6101776,0.6415286,0.8362656,0.8358505,0.865031,0.87551963,0.85714936,0.78132755,영화 관람,0.87551963,,,영화 관람,0.87551963,191.0
세종대왕기념관,0.6496221,0.6732427,0.8672663,0.8827909,0.8902364,0.9004906,0.891289,0.819244,영화 관람,0.9004906,,,영화 관람,0.9004906,191.0
서울문화재단,0.6477227,0.7543285,0.8143746,0.8258719,0.81707525,0.84262806,0.8253139,0.7959594,영화 관람,0.84262806,,,영화 관람,0.84262806,191.0
동대문구체육관,0.5685671,0.5886884,0.81357163,0.82561105,0.84591836,0.84636784,0.84110403,0.7551742,영화 관람,0.84636784,,,영화 관람,0.84636784,191.0
배봉산 숲속 도서관,0.6124567,0.6572303,0.85336804,0.8773526,0.8957691,0.91259515,0.8960018,0.80438375,영화 관람,0.91259515,,,영화 관람,0.91259515,191.0
서울휴먼라이브러리,0.622264,0.64324963,0.8583844,0.8858001,0.901415,0.908903,0.9003599,0.8040468,영화 관람,0.908903,,,영화 관람,0.908903,191.0
동대문도서관,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
김희수아트센터,0.61194134,0.6714067,0.8506673,0.8644856,0.8870737,0.8963266,0.88508666,0.80493236,영화 관람,0.8963266,,,영화 관람,0.8963266,191.0
서울시창작공간,0.6468054,0.7030977,0.84834385,0.8669993,0.86213714,0.8669684,0.8673224,0.8010938,대중 공연,0.8673224,,,대중 공연,0.8673224,14.0
서울한방진흥센터,0.61778873,0.6561295,0.8568524,0.8803964,0.8960992,0.9039669,0.8957857,0.805041,영화 관람,0.9039669,,,영화 관람,0.9039669,191.0
경희대학교 자연사박물관,0.596313,0.63873684,0.8463496,0.8699054,0.89166546,0.9028542,0.88926387,0.7986798,영화 관람,0.9028542,,,영화 관람,0.9028542,191.0
서울약령시한의약박물관,0.6102317,0.66236556,0.7921442,0.8041822,0.81387866,0.81004226,0.8063903,0.73719007,연극 공연,0.81387866,,,연극 공연,0.81387866,4.0
답십리영화미디어아트센터,0.6185682,0.64990175,0.85684055,0.88128364,0.89650893,0.9040576,0.896519,0.80221164,영화 관람,0.9040576,,,영화 관람,0.9040576,191.0
경희대학교 중앙박물관,0.58826923,0.63503826,0.842898,0.8642825,0.88497114,0.8958616,0.879925,0.78889763,영화 관람,0.8958616,,,영화 관람,0.8958616,191.0
경동시장 청년몰,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
동대문운동장기념관,0.61533445,0.6649704,0.8558762,0.8692271,0.892444,0.90550005,0.88736665,0.8031102,영화 관람,0.90550005,,,영화 관람,0.90550005,191.0
경희대학교한의학역사박물관,0.09045909,0.079318255,0.022193473,0.003300597,-0.007832246,0.004184163,-0.0012058858,0.06795501,전시회,0.09045909,,,전시회,0.09045909,1.0
동대문구정보화도서관,0.61046535,0.66270685,0.85355353,0.8779594,0.8965409,0.91279227,0.8964594,0.80463755,영화 관람,0.91279227,,,영화 관람,0.91279227,191.0
용두어울림작은도서관,0.60870236,0.6592123,0.85227966,0.8748105,0.8928802,0.90689015,0.8927829,0.80478877,영화 관람,0.90689015,,,영화 관람,0.90689015,191.0
동대문구답십리도서관,0.6162001,0.66154957,0.85869455,0.8833233,0.9006423,0.9128201,0.9008245,0.80921346,영화 관람,0.9128201,,,영화 관람,0.9128201,191.0
휘경행복도서관,0.61483306,0.6572958,0.8554518,0.87724197,0.8938188,0.91225576,0.8949593,0.804353,영화 관람,0.91225576,,,영화 관람,0.91225576,191.0
서울시립대학교 음악관,0.59144694,0.5768664,0.72822237,0.7442118,0.7444091,0.7301281,0.7455022,0.6659013,대중 공연,0.7455022,,,대중 공연,0.7455022,14.0
이문어린이도서관,0.6125735,0.6598714,0.85217214,0.87781054,0.8965883,0.9143962,0.8969064,0.80527735,영화 관람,0.9143962,,,영화 관람,0.9143962,191.0
용두어린이영어도서관,0.6096269,0.6507156,0.8519424,0.8771006,0.89620644,0.91119266,0.89659387,0.80519295,영화 관람,0.91119266,,,영화 관람,0.91119266,191.0
장안어린이도서관,0.6131054,0.6589222,0.8536374,0.87777525,0.89544046,0.91179574,0.89635295,0.80609334,영화 관람,0.91179574,,,영화 관람,0.91179574,191.0
카페프로젝트이응,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
제기동감초마을현진건기념도서관,0.6103065,0.6526465,0.8525757,0.8777234,0.89673436,0.9105794,0.8973826,0.8064234,영화 관람,0.9105794,,,영화 관람,0.9105794,191.0
선농단역사문화관,0.61999893,0.6494618,0.85352886,0.8753859,0.8915863,0.8949491,0.8909232,0.7938372,영화 관람,0.8949491,,,영화 관람,0.8949491,191.0
서울시립대학교 박물관,0.6117787,0.59090346,0.748088,0.7649556,0.76518106,0.75735724,0.76809776,0.6926013,대중 공연,0.76809776,,,대중 공연,0.76809776,14.0
동작구청,0.5167824,0.5354587,0.66546214,0.6647025,0.666013,0.69596803,0.67059237,0.6124128,영화 관람,0.69596803,,,영화 관람,0.69596803,191.0
동작도서관,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
사당문화회관,0.6142305,0.65169924,0.8586999,0.8773494,0.8932439,0.90309864,0.89110327,0.80872446,영화 관람,0.90309864,,,영화 관람,0.90309864,191.0
동작구 문화관광,0.5031122,0.51477283,0.63529694,0.63393205,0.63114774,0.6642892,0.6351209,0.58762753,영화 관람,0.6642892,,,영화 관람,0.6642892,191.0
대방어린이도서관,0.5200014,0.52503145,0.65166557,0.65279377,0.6531776,0.68809617,0.6582112,0.61243886,영화 관람,0.68809617,,,영화 관람,0.68809617,191.0
국사봉숲속작은도서관,0.51086736,0.5315251,0.66847336,0.6681375,0.67423654,0.7071767,0.6751873,0.6232916,영화 관람,0.7071767,,,영화 관람,0.7071767,191.0
사당솔밭도서관,0.53246677,0.53994906,0.70185083,0.7025838,0.70776093,0.73664176,0.7100957,0.6503347,영화 관람,0.73664176,,,영화 관람,0.73664176,191.0
약수도서관,0.51302534,0.5215814,0.65099484,0.6527138,0.65516615,0.6858829,0.6602627,0.6035538,영화 관람,0.6858829,,,영화 관람,0.6858829,191.0
동작샘터도서관,0.49715233,0.50654125,0.6191891,0.6218684,0.6214329,0.64912856,0.62415886,0.5796511,영화 관람,0.64912856,,,영화 관람,0.64912856,191.0
김영삼도서관,0.5163791,0.52935404,0.66019857,0.6587013,0.6577607,0.68732786,0.6594608,0.60749555,영화 관람,0.68732786,,,영화 관람,0.68732786,191.0
동작어린이도서관,0.50660366,0.52186996,0.6567316,0.65118515,0.6558372,0.6911286,0.6615001,0.60520357,영화 관람,0.6911286,,,영화 관람,0.6911286,191.0
다울작은도서관,0.5181176,0.527295,0.6574811,0.65574956,0.6563288,0.6864916,0.6593245,0.61095226,영화 관람,0.6864916,,,영화 관람,0.6864916,191.0
까망돌도서관,0.5153293,0.53878105,0.67747134,0.6822847,0.6854988,0.71411276,0.6906762,0.6346833,영화 관람,0.71411276,,,영화 관람,0.71411276,191.0
흑석체육센터,0.61433613,0.6511881,0.85864854,0.87747276,0.89313954,0.9026215,0.89106405,0.8091142,영화 관람,0.9026215,,,영화 관람,0.9026215,191.0
숭실대학교 한경직기념관,0.5822296,0.6327077,0.8173486,0.8342116,0.85135615,0.862285,0.85025156,0.76505554,영화 관람,0.862285,,,영화 관람,0.862285,191.0
소태산홀,0.6060483,0.64594376,0.85307974,0.8791115,0.90195143,0.9081244,0.9004841,0.8041753,영화 관람,0.9081244,,,영화 관람,0.9081244,191.0
숭실대학교 한국기독교박물관,0.62041664,0.6702584,0.8569122,0.88502765,0.89939266,0.91363955,0.8977191,0.8051567,영화 관람,0.91363955,,,영화 관람,0.91363955,191.0
CTS 아트홀,0.6203537,0.66156054,0.8049364,0.80278873,0.8179295,0.8235276,0.81321895,0.7485226,영화 관람,0.8235276,,,영화 관람,0.8235276,191.0
총신대학교 백남조 기념홀,0.62276256,0.6517405,0.81128347,0.8201231,0.8204231,0.8300854,0.8334838,0.78834796,대중 공연,0.8334838,,,대중 공연,0.8334838,14.0
신대방누리도서관,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
표현하다 스튜디오,0.61700296,0.6487706,0.82701766,0.86143917,0.8768885,0.8803986,0.8764286,0.8089578,영화 관람,0.8803986,,,영화 관람,0.8803986,191.0
상도어울마당 아트홀,0.63394165,0.6360414,0.7880585,0.8177258,0.82639694,0.8676743,0.8358611,0.7713959,영화 관람,0.8676743,,,영화 관람,0.8676743,191.0
스페이스살림 ,0.51470673,0.5378233,0.7032874,0.7143335,0.7440753,0.776922,0.74330825,0.6768702,영화 관람,0.776922,,,영화 관람,0.776922,191.0
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,1.0,,,
,,,,,,,,,,,박물관,4.0,,,
,,,,,,,,,,,음악 및 무용 발표회,4.0,,,
,,,,,,,,,,,전통 예술 공연,1.0,,,
,,,,,,,,,,,연극 공연,4.0,,,
,,,,,,,,,,,영화 관람,191.0,,,
,,,,,,,,,,,대중 공연,14.0,,,
,,,,,,,,,,,운동 경기,1.0,,,
,,,,,,,,,,,Summary,,,,
,,,,,,,,,,,전시회,1,,,
,,,,,,,,,,,박물관,4,,,
,,,,,,,,,,,음악 및 무용 발표회,4,,,
,,,,,,,,,,,전통 예술 공연,1,,,
,,,,,,,,,,,연극 공연,4,,,
,,,,,,,,,,,영화 관람,191,,,
,,,,,,,,,,,대중 공연,14,,,
,,,,,,,,,,,운동 경기,1,,,
